seed,mode,method,scope,model_n,event_genes,connectors,total_nodes,cv_delta_r2,cv_objective,holdout_r2,holdout_delta_r2,holdout_delta_r2_excluding_selected_targets,bootstrap_lower,bootstrap_upper,event_gene_count,random_control_n,random_median,random_q05,random_q95,random_control_percentile,random_empirical_upper_p
20260915,tln1_seeded,static_cv_ppi,kidney_lineage,24,AJUBA|CTNNA1|DSP|TLN1,JUP|PKD1,6,0.003278830964165733,0.0017788309641657328,-0.022398043882901453,0.009041493595409733,0.008349455590197286,0.0054832438936756565,0.013229113484906007,4,200,0.006593960654234232,0.002635711730642343,0.01194190875677808,,
20260915,tln1_seeded,static_cv_ppi,rcc,20,AJUBA|CTNNA1|DSP|TLN1,JUP|PKD1,6,0.003278830964165733,0.0017788309641657328,-0.030623817872988734,0.008820309821992778,0.008093535165833998,0.004507229781612359,0.01352384931581421,4,200,0.006593960654234232,0.002635711730642343,0.01194190875677808,,
20260915,tln1_seeded,static_cv_ppi,ccrcc,12,AJUBA|CTNNA1|DSP|TLN1,JUP|PKD1,6,0.003278830964165733,0.0017788309641657328,-0.027634403882773384,0.012657085794090639,0.011634731010172095,0.006084287546165857,0.020411459152491422,4,200,0.006593960654234232,0.002635711730642343,0.01194190875677808,0.965,0.03980099502487562
20260915,tln1_seeded,greedy_ppi,kidney_lineage,24,AJUBA|CTNNA1|DSP|TLN1,JUP|PKD1,6,0.003278830964165733,0.0017788309641657328,-0.022398043882901453,0.009041493595409733,0.008349455590197286,0.005422559280939717,0.013411533899137457,4,200,0.006593960654234232,0.002635711730642343,0.01194190875677808,,
20260915,tln1_seeded,greedy_ppi,rcc,20,AJUBA|CTNNA1|DSP|TLN1,JUP|PKD1,6,0.003278830964165733,0.0017788309641657328,-0.030623817872988734,0.008820309821992778,0.008093535165833998,0.004661107112864288,0.013548627421451173,4,200,0.006593960654234232,0.002635711730642343,0.01194190875677808,,
20260915,tln1_seeded,greedy_ppi,ccrcc,12,AJUBA|CTNNA1|DSP|TLN1,JUP|PKD1,6,0.003278830964165733,0.0017788309641657328,-0.027634403882773384,0.012657085794090639,0.011634731010172095,0.005820140932382687,0.02057266444825997,4,200,0.006593960654234232,0.002635711730642343,0.01194190875677808,0.965,0.03980099502487562
20260915,tln1_seeded,beam_ppi,kidney_lineage,24,AJUBA|ARHGEF7|SMARCA4|TLN1|TP53,BCAR1|MAPK1|PXN,8,0.005776761028455971,0.003776761028455971,-0.014288337202997381,0.017151200275313805,0.013382964411852605,0.011243890499067453,0.02421223083913482,5,200,0.006839241833692333,0.0013492038413469478,0.012943445004580485,,
20260915,tln1_seeded,beam_ppi,rcc,20,AJUBA|ARHGEF7|SMARCA4|TLN1|TP53,BCAR1|MAPK1|PXN,8,0.005776761028455971,0.003776761028455971,-0.022688018519367414,0.016756109175614098,0.012786875740936399,0.009347344335073695,0.02437881480103045,5,200,0.006839241833692333,0.0013492038413469478,0.012943445004580485,,
20260915,tln1_seeded,beam_ppi,ccrcc,12,AJUBA|ARHGEF7|SMARCA4|TLN1|TP53,BCAR1|MAPK1|PXN,8,0.005776761028455971,0.003776761028455971,-0.022691039533407897,0.017600450143456126,0.014107532385914556,0.0068622736292427485,0.028832134709995526,5,200,0.006839241833692333,0.0013492038413469478,0.012943445004580485,0.985,0.01990049751243781
20260916,unrestricted,frequency_ppi,kidney_lineage,24,DSP|DST,COL17A1,3,0.0016740572899333948,0.0009240572899333948,-0.02829820056231447,0.0031413369159967175,0.0031936494791557912,0.0011796525117764337,0.005144507968990774,2,200,0.002646234550870208,-0.0024203241324266766,0.00836279652298506,,
20260916,unrestricted,frequency_ppi,rcc,20,DSP|DST,COL17A1,3,0.0016740572899333948,0.0009240572899333948,-0.03581569981035981,0.003628427884621699,0.0036889729966278484,0.0013370668597176337,0.006021335786602641,2,200,0.002646234550870208,-0.0024203241324266766,0.00836279652298506,,
20260916,unrestricted,frequency_ppi,ccrcc,12,DSP|DST,COL17A1,3,0.0016740572899333948,0.0009240572899333948,-0.03577553630839092,0.004515953368473102,0.004629165280965797,0.000761805744382096,0.008277969040343034,2,200,0.002646234550870208,-0.0024203241324266766,0.00836279652298506,0.7,0.30845771144278605
20260916,unrestricted,static_cv_ppi,kidney_lineage,24,FBN1|LAMC2|THBS1,COL7A1|DCN,5,0.005330844619797484,0.0040808446197974834,-0.023922838841889726,0.007516698636421459,0.007702828853146659,0.002469520622816109,0.012067067735347185,3,200,0.003879359645598157,-0.0025402081454202973,0.011122653493324126,,
20260916,unrestricted,static_cv_ppi,rcc,20,FBN1|LAMC2|THBS1,COL7A1|DCN,5,0.005330844619797484,0.0040808446197974834,-0.03351106438578477,0.00593306330919674,0.006216909832655881,-0.000241080926797178,0.011157888982076087,3,200,0.003879359645598157,-0.0025402081454202973,0.011122653493324126,,
20260916,unrestricted,static_cv_ppi,ccrcc,12,FBN1|LAMC2|THBS1,COL7A1|DCN,5,0.005330844619797484,0.0040808446197974834,-0.028315787649525914,0.011975702027338109,0.012096434918343224,0.003874758066846198,0.018936955562001864,3,200,0.003879359645598157,-0.0025402081454202973,0.011122653493324126,0.965,0.03980099502487562
20260916,unrestricted,greedy_ppi,kidney_lineage,24,FBN1|LAMC2|THBS1,COL7A1|DCN,5,0.005330844619797484,0.0040808446197974834,-0.023922838841889726,0.007516698636421459,0.007702828853146659,0.0025779310618055133,0.012102158263273025,3,200,0.003879359645598157,-0.0025402081454202973,0.011122653493324126,,
20260916,unrestricted,greedy_ppi,rcc,20,FBN1|LAMC2|THBS1,COL7A1|DCN,5,0.005330844619797484,0.0040808446197974834,-0.03351106438578477,0.00593306330919674,0.006216909832655881,-6.819050904549996e-05,0.011246122856649865,3,200,0.003879359645598157,-0.0025402081454202973,0.011122653493324126,,
20260916,unrestricted,greedy_ppi,ccrcc,12,FBN1|LAMC2|THBS1,COL7A1|DCN,5,0.005330844619797484,0.0040808446197974834,-0.028315787649525914,0.011975702027338109,0.012096434918343224,0.003645872558989319,0.01848968671894313,3,200,0.003879359645598157,-0.0025402081454202973,0.011122653493324126,0.965,0.03980099502487562
20260916,unrestricted,beam_ppi,kidney_lineage,24,FBN1|LAMC2|THBS1,COL7A1|DCN,5,0.005330844619797484,0.0040808446197974834,-0.023922838841889726,0.007516698636421459,0.007702828853146659,0.002506078859440037,0.012029392591147707,3,200,0.003879359645598157,-0.0025402081454202973,0.011122653493324126,,
20260916,unrestricted,beam_ppi,rcc,20,FBN1|LAMC2|THBS1,COL7A1|DCN,5,0.005330844619797484,0.0040808446197974834,-0.03351106438578477,0.00593306330919674,0.006216909832655881,8.472986772931364e-05,0.010957331689392932,3,200,0.003879359645598157,-0.0025402081454202973,0.011122653493324126,,
20260916,unrestricted,beam_ppi,ccrcc,12,FBN1|LAMC2|THBS1,COL7A1|DCN,5,0.005330844619797484,0.0040808446197974834,-0.028315787649525914,0.011975702027338109,0.012096434918343224,0.003277252453659737,0.018426534832160786,3,200,0.003879359645598157,-0.0025402081454202973,0.011122653493324126,0.965,0.03980099502487562
